iter	MultiClass
3074	0.3635616696
3075	0.3635562499
3076	0.3635474896
3077	0.3635376153
3078	0.3635257788
3079	0.3635128419
3080	0.3635079687
3081	0.3634964539
3082	0.3634792786
3083	0.3634548172
3084	0.3634394498
3085	0.363424954
3086	0.363420049
3087	0.3633856839
3088	0.3633793468
3089	0.3633653518
3090	0.3633527884
3091	0.363344561
3092	0.3633246903
3093	0.3633041446
3094	0.3632736566
3095	0.3632674006
3096	0.3632400996
3097	0.3632290187
3098	0.3632147019
3099	0.3631934564
3100	0.363177953
3101	0.3631568806
3102	0.3631459118
3103	0.3631326095
3104	0.3631258202
3105	0.3630929115
3106	0.3630855463
3107	0.3630675646
3108	0.3630592952
3109	0.363044832
3110	0.3630294183
3111	0.3630249487
3112	0.3629958597
3113	0.3629871899
3114	0.3629712933
3115	0.3629662322
3116	0.3629443525
3117	0.3629349682
3118	0.3629094612
3119	0.3628731087
3120	0.36285324
3121	0.36282797
3122	0.3628121632
3123	0.3627932739
3124	0.3627816659
3125	0.3627769284
3126	0.3627385017
3127	0.3627144523
3128	0.3626907462
3129	0.3626687095
3130	0.3626582997
3131	0.3626253307
3132	0.3626075685
3133	0.3626027634
3134	0.3625767775
3135	0.3625575699
3136	0.3625408622
3137	0.3625082176
3138	0.3624909537
3139	0.3624842694
3140	0.3624698393
3141	0.3624435733
3142	0.3624231165
3143	0.3624062237
3144	0.3624021754
3145	0.3623859733
3146	0.3623673993
3147	0.3623621043
3148	0.3623276341
3149	0.3622992198
3150	0.3622775552
3151	0.3622587755
3152	0.3622433806
3153	0.3622354943
3154	0.362230323
3155	0.3622248532
3156	0.3622086161
3157	0.3621806975
3158	0.3621670427
3159	0.362142307
3160	0.3621350778
3161	0.3621227462
3162	0.3621133523
3163	0.3620964436
3164	0.3620799453
3165	0.3620674074
3166	0.3620586491
3167	0.3620320896
3168	0.3620012397
3169	0.3619910393
3170	0.3619427068
3171	0.3619320042
3172	0.3619161387
3173	0.3619077828
3174	0.3618963296
3175	0.3618828025
3176	0.3618658303
3177	0.3618603214
3178	0.3618391328
3179	0.3618264332
3180	0.3618220245
3181	0.3617963422
3182	0.3617828205
3183	0.361759925
3184	0.361740058
3185	0.3617077797
3186	0.3616773655
3187	0.3616584421
3188	0.3616415095
3189	0.3616265603
3190	0.3615966094
3191	0.3615854193
3192	0.3615493889
3193	0.3615348509
3194	0.3614951188
3195	0.3614625876
3196	0.3614353201
3197	0.3614123067
3198	0.3613973003
3199	0.3613844082
3200	0.361373359
3201	0.361367921
3202	0.3613499292
3203	0.3613337377
3204	0.3613080209
3205	0.3612932455
3206	0.3612821339
3207	0.3612558211
3208	0.3612507733
3209	0.3612465902
3210	0.3612381564
3211	0.3612153522
3212	0.3612070409
3213	0.3611841388
3214	0.3611773462
3215	0.361156871
3216	0.3611498118
3217	0.361119691
3218	0.3611043758
3219	0.361080608
3220	0.3610674452
3221	0.3610409478
3222	0.3610088891
3223	0.3610006828
3224	0.3609855558
3225	0.3609794268
3226	0.3609750645
3227	0.3609394649
3228	0.3609059984
3229	0.3608889049
3230	0.3608816524
3231	0.3608636393
3232	0.3608534618
3233	0.3608428133
3234	0.3608105031
3235	0.3608005743
3236	0.3607593897
3237	0.3607514558
3238	0.3607238158
3239	0.3607122531
3240	0.3607014697
3241	0.3606875421
3242	0.3606587885
3243	0.3606518693
3244	0.3606403552
3245	0.3606252317
3246	0.360595261
3247	0.3605865605
3248	0.3605689054
3249	0.3605566616
3250	0.3605527898
3251	0.3605328168
3252	0.3605103296
3253	0.3604989081
3254	0.3604917058
3255	0.3604694666
3256	0.3604649437
3257	0.3604583615
3258	0.3604235807
3259	0.3604119786
3260	0.360393783
3261	0.3603839083
3262	0.3603673451
3263	0.3603465388
3264	0.3603371799
3265	0.3603199749
3266	0.3602959931
3267	0.3602620167
3268	0.3602300611
3269	0.3602197748
3270	0.3602044841
3271	0.3601716452
3272	0.3601516756
3273	0.360127934
3274	0.3601216225
3275	0.3601057565
3276	0.3600925705
3277	0.3600768265
3278	0.3600484055
3279	0.3600185526
3280	0.3600107721
3281	0.3599948952
3282	0.3599786418
3283	0.3599510376
3284	0.3599179696
3285	0.3598912728
3286	0.359883758
3287	0.3598560619
3288	0.3598418312
3289	0.3598185896
3290	0.3597949101
3291	0.3597846052
3292	0.3597435798
3293	0.359733902
3294	0.3597219359
3295	0.3596955933
3296	0.3596892132
3297	0.3596662412
3298	0.3596394255
3299	0.3596303463
3300	0.3596148072
3301	0.3596106355
3302	0.3595924032
3303	0.3595753519
3304	0.3595665485
3305	0.3595551778
3306	0.3595419095
3307	0.3595081979
3308	0.3594949848
3309	0.3594757515
3310	0.3594444977
3311	0.359430479
3312	0.3594150327
3313	0.3593952475
3314	0.3593823894
3315	0.3593722343
3316	0.3593639886
3317	0.3593529987
3318	0.3593485468
3319	0.3593381965
3320	0.3593242843
3321	0.3593165724
3322	0.3592998064
3323	0.3592681269
3324	0.3592407951
3325	0.3592310912
3326	0.359198888
3327	0.3591822644
3328	0.3591619069
3329	0.3591475299
3330	0.359131124
3331	0.3591203143
3332	0.3591084345
3333	0.3590787063
3334	0.3590573393
3335	0.3590402024
3336	0.3590299961
3337	0.3590200426
3338	0.3589974964
3339	0.3589918495
3340	0.3589802239
3341	0.3589644941
3342	0.3589413933
3343	0.3589204705
3344	0.3589100328
3345	0.3588982352
3346	0.358890575
3347	0.3588713931
3348	0.3588514485
3349	0.3588429104
3350	0.3588391462
3351	0.3588120736
3352	0.3588009591
3353	0.3587858608
3354	0.3587691109
3355	0.3587410643
3356	0.3587219824
3357	0.3587095661
3358	0.3586913601
3359	0.3586570582
3360	0.3586374936
3361	0.3586256883
3362	0.3586009856
3363	0.3585779853
3364	0.3585701175
3365	0.3585463196
3366	0.3585419106
3367	0.358530296
3368	0.35850298
3369	0.3584802555
3370	0.3584753348
3371	0.3584679323
3372	0.3584374119
3373	0.3584308486
3374	0.358416464
3375	0.3584092491
3376	0.3583836122
3377	0.3583727401
3378	0.358350987
3379	0.3583241604
3380	0.3583059297
3381	0.3582908509
3382	0.358279905
3383	0.3582698506
3384	0.3582637451
3385	0.3582306816
3386	0.3582204962
3387	0.3582088817
3388	0.3581858886
3389	0.3581762172
3390	0.3581525594
3391	0.3581374849
3392	0.358099287
3393	0.3580892719
3394	0.358073524
3395	0.3580545277
3396	0.358039514
3397	0.3580082115
3398	0.3579960844
3399	0.3579817446
3400	0.3579744119
3401	0.357944124
3402	0.3579308343
3403	0.3579259475
3404	0.3579029692
3405	0.3578920655
3406	0.3578710201
3407	0.3578616709
3408	0.3578332803
3409	0.3578210276
3410	0.3578133068
3411	0.3577761739
3412	0.3577522397
3413	0.357738428
3414	0.3577182727
3415	0.3577050461
3416	0.3576832555
3417	0.3576801457
3418	0.3576671997
3419	0.3576550787
3420	0.3576215538
3421	0.3576026271
3422	0.3575665215
3423	0.35752813
3424	0.3574969672
3425	0.3574718579
3426	0.3574476079
3427	0.3574330932
3428	0.3574226382
3429	0.3574103121
3430	0.3573884042
3431	0.3573658006
3432	0.3573558771
3433	0.3573484001
3434	0.3573121952
3435	0.3572853234
3436	0.35727741
3437	0.3572698913
3438	0.3572409195
3439	0.3572156331
3440	0.3571849031
3441	0.3571771002
3442	0.3571626045
3443	0.3571518125
3444	0.357144711
3445	0.3571191655
3446	0.3571049225
3447	0.3570925301
3448	0.3570708
3449	0.3570472087
3450	0.3570239277
3451	0.357017678
3452	0.3570011245
3453	0.3569918296
3454	0.3569782277
3455	0.3569574018
3456	0.3569479866
3457	0.3569271286
3458	0.3569138319
3459	0.3568916738
3460	0.3568841185
3461	0.3568422737
3462	0.3568359104
3463	0.3568305364
3464	0.3568192569
3465	0.3567902014
3466	0.35676088
3467	0.3567514312
3468	0.3567204509
3469	0.3566933045
3470	0.3566615381
3471	0.3566549844
3472	0.3566428802
3473	0.3566271603
3474	0.3566105488
3475	0.3566069072
3476	0.3565815953
3477	0.3565780036
3478	0.3565552841
3479	0.3565410798
3480	0.35652409
3481	0.3564842069
3482	0.3564685109
3483	0.3564471514
3484	0.3564390455
3485	0.3564247411
3486	0.3563988625
3487	0.3563628705
3488	0.356354155
3489	0.3563476106
3490	0.3563386927
3491	0.3563148644
3492	0.3563018844
3493	0.3562933309
3494	0.3562681882
3495	0.3562504253
3496	0.3562176817
3497	0.3562002002
3498	0.3561768448
3499	0.3561664925
3500	0.3561426499
3501	0.3561273268
3502	0.3561058575
3503	0.3560899316
3504	0.3560617943
3505	0.3560332849
3506	0.3560178848
3507	0.3560028192
3508	0.355989234
3509	0.3559783428
3510	0.3559513638
3511	0.3559465131
3512	0.3559249422
3513	0.355907453
3514	0.355888155
3515	0.3558713364
3516	0.3558507098
3517	0.355847651
3518	0.3558296818
3519	0.3558163344
3520	0.3557988304
3521	0.3557781357
3522	0.3557510571
3523	0.3557376074
3524	0.3557253443
3525	0.3557124088
3526	0.3556957261
3527	0.3556884489
3528	0.3556687459
3529	0.3556633158
3530	0.355644025
3531	0.3556388974
3532	0.3556155751
3533	0.3555963922
3534	0.3555723995
3535	0.3555518112
3536	0.3555413064
3537	0.3555306035
3538	0.3555042037
3539	0.3554886093
3540	0.3554762504
3541	0.3554706868
3542	0.3554634265
3543	0.3554393927
3544	0.3554287943
3545	0.3554187624
3546	0.3554004502
3547	0.3553774562
3548	0.355360015
3549	0.3553354824
3550	0.3553145452
3551	0.3552975204
3552	0.355280231
3553	0.3552633382
3554	0.3552349207
3555	0.3552018667
3556	0.3551951144
3557	0.355188349
3558	0.3551758971
3559	0.3551486045
3560	0.3551347201
3561	0.3551125696
3562	0.3550837892
3563	0.3550658216
3564	0.3550517856
3565	0.3550304003
3566	0.3550147731
3567	0.3549923023
3568	0.3549705703
3569	0.3549575672
3570	0.3549517489
3571	0.3549479129
3572	0.354915335
3573	0.3549004071
3574	0.3548870546
3575	0.3548841304
3576	0.3548743318
3577	0.354871197
3578	0.3548561523
3579	0.3548364123
3580	0.3548050565
3581	0.3547907446
3582	0.354767666
3583	0.3547557326
3584	0.354745562
3585	0.3547174218
3586	0.3546932567
3587	0.3546814177
3588	0.3546635122
3589	0.3546503893
3590	0.3546464909
3591	0.3546385928
3592	0.3546299116
3593	0.3546157995
3594	0.3546049704
3595	0.3545686501
3596	0.3545384107
3597	0.3545277239
3598	0.3544986451
3599	0.3544810253
3600	0.354447598
3601	0.3544413346
3602	0.3544147108
3603	0.3543957306
3604	0.3543778497
3605	0.354356497
3606	0.3543467795
3607	0.3543215761
3608	0.3542988968
3609	0.3542808306
3610	0.354273171
3611	0.3542506623
3612	0.3542414693
3613	0.3542198049
3614	0.3542123708
3615	0.3541895931
3616	0.3541793827
3617	0.354158851
3618	0.3541523241
3619	0.3541433925
3620	0.3541337142
3621	0.3541069096
3622	0.3540700017
3623	0.3540652998
3624	0.3540589543
3625	0.3540332842
3626	0.3540129821
3627	0.3540002575
3628	0.3539863368
3629	0.353960775
3630	0.3539440973
3631	0.3539210473
3632	0.3538986724
3633	0.3538843722
3634	0.353860947
3635	0.3538435561
3636	0.3538215403
3637	0.3538005044
3638	0.3537702337
3639	0.3537591108
3640	0.353741084
3641	0.3537251972
3642	0.3537035516
3643	0.3536982128
3644	0.3536929451
3645	0.3536715019
3646	0.3536299916
3647	0.3536117871
3648	0.353598779
3649	0.353591891
3650	0.3535733036
3651	0.3535652362
3652	0.3535364063
3653	0.3535319327
3654	0.3535211807
3655	0.3535134848
3656	0.3534982694
3657	0.3534666931
3658	0.3534540951
3659	0.3534483709
3660	0.3534387634
3661	0.3534216441
3662	0.3534175883
3663	0.3534094739
3664	0.3533893165
3665	0.3533767452
3666	0.353356432
3667	0.3533406007
3668	0.353328042
3669	0.3533242342
3670	0.353303976
3671	0.3532884009
3672	0.353283934
3673	0.3532740782
3674	0.3532667039
3675	0.3532504177
3676	0.3532429276
3677	0.3532393676
3678	0.3532048382
3679	0.3531954533
3680	0.3531782351
3681	0.3531550996
3682	0.3531471542
3683	0.3531375012
3684	0.3531129456
3685	0.3531000835
3686	0.3530823756
3687	0.3530615062
3688	0.35305293
3689	0.3530472416
3690	0.3530114517
3691	0.3529909029
3692	0.3529818971
3693	0.3529737687
3694	0.3529312572
3695	0.3529237387
3696	0.3529180222
3697	0.3529098265
3698	0.3528898747
3699	0.3528664805
3700	0.3528554519
3701	0.3528512407
3702	0.3528336227
3703	0.3528254433
3704	0.3528170672
3705	0.3527837234
3706	0.3527506482
3707	0.3527346508
3708	0.3527152709
3709	0.3527012731
3710	0.3526872803
3711	0.3526699555
3712	0.3526587008
3713	0.3526464081
3714	0.3526375419
3715	0.3526308923
3716	0.3526028869
3717	0.3525748318
3718	0.3525541192
3719	0.3525443574
3720	0.3525341568
3721	0.3525136829
3722	0.3525008383
3723	0.3524730592
3724	0.3524511655
3725	0.3524445876
3726	0.3524368636
3727	0.3524205443
3728	0.35240299
3729	0.3523753643
3730	0.3523558294
3731	0.3523459645
3732	0.3523412493
3733	0.3523277073
3734	0.3523239785
3735	0.3523079881
3736	0.3522826488
3737	0.3522718509
3738	0.3522386671
3739	0.3522146042
3740	0.3521870216
3741	0.3521734913
3742	0.3521595494
3743	0.3521497115
3744	0.3521229273
3745	0.3521010624
3746	0.3520863273
3747	0.3520703484
3748	0.3520421779
3749	0.3520161822
3750	0.3520105984
3751	0.351968908
3752	0.351950023
3753	0.3519191952
3754	0.3519130898
3755	0.351891098
3756	0.3518836234
3757	0.3518539379
3758	0.3518329811
3759	0.3518140274
3760	0.3517961118
3761	0.3517927886
3762	0.3517744858
3763	0.351757697
3764	0.3517457631
3765	0.3517316566
3766	0.3517276202
3767	0.3517064367
3768	0.3516957847
3769	0.3516921238
3770	0.3516776158
3771	0.351673169
3772	0.3516425464
3773	0.3516208612
3774	0.3515910824
3775	0.3515755517
3776	0.3515615952
3777	0.351557165
3778	0.3515517745
3779	0.3515488485
3780	0.3515204467
3781	0.3515009115
3782	0.3514971622
3783	0.3514929445
3784	0.3514815129
3785	0.3514775746
3786	0.3514572002
3787	0.3514490472
3788	0.3514280597
3789	0.3514230147
3790	0.3514156349
3791	0.3513991568
3792	0.3513835863
3793	0.3513679472
3794	0.3513536838
3795	0.3513295979
3796	0.351325851
3797	0.3513092314
3798	0.3513051303
3799	0.3512731458
3800	0.3512571815
3801	0.3512408423
3802	0.3512342551
3803	0.3512163718
3804	0.3512037758
3805	0.3511998813
3806	0.3511851006
3807	0.3511627777
3808	0.3511400078
3809	0.3511224644
3810	0.3511018999
3811	0.3510763522
3812	0.3510470527
3813	0.3510216058
3814	0.3510083423
3815	0.3509898016
3816	0.3509738819
3817	0.350954717
3818	0.3509432605
3819	0.3509367629
3820	0.350929056
3821	0.3509142732
3822	0.3508922386
3823	0.3508735823
3824	0.3508681692
3825	0.3508519478
3826	0.3508278882
3827	0.3507979873
3828	0.3507940167
3829	0.3507647144
3830	0.3507438593
3831	0.3507187874
3832	0.3507098734
3833	0.3506819699
3834	0.3506785696
3835	0.3506591232
3836	0.350634092
3837	0.3506129582
3838	0.3506030487
3839	0.3505714181
3840	0.3505635147
3841	0.3505437886
3842	0.3505296544
3843	0.3505185482
3844	0.3505120364
3845	0.3504895335
3846	0.3504674004
3847	0.350434708
3848	0.3504082584
3849	0.3503735663
3850	0.3503489649
3851	0.3503312618
3852	0.3503204486
3853	0.3502810494
3854	0.3502722761
3855	0.3502477743
3856	0.3502291211
3857	0.3502210834
3858	0.3502165267
3859	0.3501979219
3860	0.3501882012
3861	0.3501666838
3862	0.350160531
3863	0.3501506151
3864	0.3501347233
3865	0.3501257986
3866	0.3501174346
3867	0.3501035297
3868	0.3500867386
3869	0.3500655226
3870	0.3500597255
3871	0.3500427838
3872	0.3500307422
3873	0.3500187194
3874	0.3500111701
3875	0.3499864646
3876	0.3499787089
3877	0.3499601516
3878	0.3499406242
3879	0.3499193743
3880	0.3498937777
3881	0.3498836933
3882	0.3498767659
3883	0.3498675642
3884	0.3498541328
3885	0.3498445522
3886	0.3498392274
3887	0.3498310848
3888	0.3498271892
3889	0.3498168278
3890	0.3498006878
3891	0.3497743706
3892	0.3497670069
3893	0.349761493
3894	0.3497315276
3895	0.3497275354
3896	0.3497128489
3897	0.3497010725
3898	0.3496815791
3899	0.3496647029
3900	0.3496534173
3901	0.3496354131
3902	0.349613354
3903	0.349601959
3904	0.3495794062
3905	0.3495692391
3906	0.3495434579
3907	0.349507721
3908	0.3495018435
3909	0.3494938255
3910	0.3494817538
3911	0.3494539663
3912	0.3494462167
3913	0.3494148398
3914	0.349384905
3915	0.3493616065
3916	0.349352972
3917	0.3493270652
3918	0.3493006014
3919	0.3492873099
3920	0.3492664539
3921	0.3492386593
3922	0.3492225253
3923	0.3492026259
3924	0.3491842111
3925	0.349176022
3926	0.3491531648
3927	0.3491457263
3928	0.3491349427
3929	0.3491241693
3930	0.3491043249
3931	0.3490974802
3932	0.3490871551
3933	0.3490777647
3934	0.3490618123
3935	0.349032313
3936	0.3490224061
3937	0.3490019923
3938	0.3489846293
3939	0.3489620637
3940	0.3489427992
3941	0.3489283394
3942	0.3488939014
3943	0.348875237
3944	0.3488623753
3945	0.3488585768
3946	0.3488397467
3947	0.3488219719
3948	0.3488079837
3949	0.3487983485
3950	0.3487762014
3951	0.348772588
3952	0.3487465733
3953	0.3487275168
3954	0.3487190954
3955	0.3487001473
3956	0.3486785063
3957	0.3486415359
3958	0.3486287443
3959	0.3486135934
3960	0.348586229
3961	0.3485701821
3962	0.3485627805
3963	0.3485517248
3964	0.3485406508
3965	0.3485318669
3966	0.3485283402
3967	0.3485198606
3968	0.3485050321
3969	0.3484811584
3970	0.3484600933
3971	0.3484511524
3972	0.3484436634
3973	0.3484250773
3974	0.3484129864
3975	0.3484028743
3976	0.3483984249
3977	0.3483722774
3978	0.3483539586
3979	0.3483322887
3980	0.348322263
3981	0.3482990454
3982	0.3482779036
3983	0.3482521167
3984	0.3482420182
3985	0.3482351786
3986	0.3481980047
3987	0.3481847397
3988	0.348169934
3989	0.3481533081
3990	0.3481449227
3991	0.3481200429
3992	0.3481163824
3993	0.3481128019
3994	0.3480978447
3995	0.3480837252
3996	0.3480668794
3997	0.3480426977
3998	0.3480267119
3999	0.3480150865
4000	0.3480066615
4001	0.3479877637
4002	0.3479566009
4003	0.3479339399
4004	0.3479249643
4005	0.3479121008
4006	0.3478879601
4007	0.347885296
4008	0.3478706427
4009	0.3478631577
4010	0.3478532397
4011	0.347834698
4012	0.347815446
4013	0.3477923727
4014	0.3477841379
4015	0.3477743896
4016	0.3477680065
4017	0.3477407813
4018	0.3477126947
4019	0.3476838903
4020	0.3476638238
4021	0.3476492253
4022	0.3476429674
4023	0.3476263896
4024	0.3476202304
4025	0.347612584
4026	0.3476032265
4027	0.3475914207
4028	0.3475623395
4029	0.3475421465
4030	0.3475387614
4031	0.3475287
4032	0.3475158257
4033	0.3474949421
4034	0.347467781
4035	0.3474444529
4036	0.3474377187
4037	0.3474290387
4038	0.3474069793
4039	0.3473925203
4040	0.3473741269
4041	0.3473629336
4042	0.3473584894
4043	0.347336134
4044	0.3473283314
4045	0.3473023949
4046	0.3472878728
4047	0.347284464
4048	0.3472731906
4049	0.3472499669
4050	0.3472360186
4051	0.3472321974
4052	0.3472137971
4053	0.3472083041
4054	0.3471898823
4055	0.3471757201
4056	0.3471696659
4057	0.347159149
4058	0.347148643
4059	0.3471272458
4060	0.3471194508
4061	0.3471093445
4062	0.3470906112
4063	0.3470818
4064	0.3470585367
4065	0.3470345223
4066	0.3470193646
4067	0.3470093406
4068	0.3469876753
4069	0.3469749213
4070	0.346962866
4071	0.3469572299
4072	0.3469393835
4073	0.3469129985
4074	0.3469061398
4075	0.3468912355
4076	0.3468804006
4077	0.3468576861
4078	0.3468496686
4079	0.3468246095
4080	0.3467938777
4081	0.3467800531
4082	0.3467697472
4083	0.3467604923
4084	0.3467519947
4085	0.3467385274
4086	0.3467277504
4087	0.3467161437
4088	0.3467089142
4089	0.3467024083
4090	0.3466890199
4091	0.3466810792
4092	0.3466744977
4093	0.3466506267
4094	0.3466341469
4095	0.3466245621
4096	0.3466202501
4097	0.3466162663
4098	0.3465888851
4099	0.3465796146
4100	0.3465576338
4101	0.3465361953
4102	0.3465252461
4103	0.3465206635
4104	0.3465125857
4105	0.3464951155
4106	0.3464789809
4107	0.3464580572
4108	0.3464496578
4109	0.3464338335
4110	0.3464252271
4111	0.3464157791
4112	0.3464041375
4113	0.3463753518
4114	0.3463607095
4115	0.346346261
4116	0.3463436538
4117	0.3463370014
4118	0.3463283481
4119	0.3463167058
4120	0.3463073356
4121	0.3462788263
4122	0.3462761697
4123	0.3462434408
4124	0.3462268665
4125	0.3462038386
4126	0.3461870246
4127	0.3461688183
4128	0.3461433778
4129	0.346123396
4130	0.3461139846
4131	0.3461052011
4132	0.3460984233
4133	0.3460756158
4134	0.3460545058
4135	0.3460255364
4136	0.3460018479
4137	0.3459755952
4138	0.3459512303
4139	0.3459309465
4140	0.3459015675
4141	0.3458735763
4142	0.3458700019
4143	0.3458589262
4144	0.3458377995
4145	0.3458274512
4146	0.3458085021
4147	0.345797198
4148	0.3457869604
4149	0.3457839583
4150	0.3457801351
4151	0.3457732663
4152	0.3457485895
4153	0.345722299
4154	0.3457147187
4155	0.3457011907
4156	0.3456718405
4157	0.345650396
4158	0.3456421494
4159	0.3456199239
4160	0.3455989343
4161	0.3455882273
4162	0.3455722407
4163	0.3455521137
4164	0.3455327021
4165	0.3455123564
4166	0.3454750102
4167	0.3454564092
4168	0.3454282483
4169	0.3454197409
4170	0.3453986052
4171	0.3453699126
4172	0.3453557936
4173	0.3453383998
4174	0.3453320587
4175	0.3453260292
4176	0.3453095339
4177	0.3452890674
4178	0.3452652922
4179	0.3452542642
4180	0.3452509727
4181	0.3452409767
4182	0.3452348622
4183	0.3452146189
4184	0.3451976006
4185	0.3451899986
4186	0.3451817954
4187	0.3451601696
4188	0.3451472445
4189	0.3451132989
4190	0.3451000234
4191	0.3450847929
4192	0.3450763504
4193	0.3450498433
4194	0.3450260923
4195	0.3450187336
4196	0.345002099
4197	0.3449773467
4198	0.3449573026
4199	0.3449495234
4200	0.3449437299
4201	0.3449269575
4202	0.3449157756
4203	0.3449068601
4204	0.3448849214
4205	0.3448690229
4206	0.3448655002
4207	0.344846779
4208	0.3448295938
4209	0.3448150361
4210	0.3448113679
4211	0.3448019353
4212	0.344777281
4213	0.3447609395
4214	0.3447372575
4215	0.3447250427
4216	0.3447168215
4217	0.344711904
4218	0.3446934337
4219	0.3446670367
4220	0.3446550024
4221	0.3446362962
4222	0.3446276302
4223	0.3446072536
4224	0.3445894133
4225	0.3445716703
4226	0.3445517026
4227	0.3445472414
4228	0.3445396986
4229	0.3445317685
4230	0.3445150293
4231	0.3444963758
4232	0.3444731049
4233	0.344467889
4234	0.3444574943
4235	0.3444474961
4236	0.3444302962
4237	0.3444192167
4238	0.3443873999
4239	0.3443753864
4240	0.3443668927
4241	0.3443534456
4242	0.3443424569
4243	0.3443149256
4244	0.3442990006
4245	0.3442969751
4246	0.3442889598
4247	0.3442643724
4248	0.3442468442
4249	0.3442236556
4250	0.3442140966
4251	0.3442016466
4252	0.3441906593
4253	0.3441655043
4254	0.344150087
4255	0.3441459413
4256	0.3441402445
4257	0.3441330987
4258	0.3441290029
4259	0.3441113514
4260	0.3441017166
4261	0.3440846513
4262	0.3440783577
4263	0.3440689001
4264	0.3440542709
4265	0.3440312374
4266	0.3440129279
4267	0.3439984104
4268	0.3439914546
4269	0.343984823
4270	0.3439557906
4271	0.3439420343
4272	0.3439301303
4273	0.3439194492
4274	0.3439063599
4275	0.3438825091
4276	0.3438617554
4277	0.3438587944
4278	0.3438321079
4279	0.3438103806
4280	0.3438017787
4281	0.3437884619
4282	0.3437799605
4283	0.343766591
4284	0.3437467257
4285	0.3437311723
4286	0.3437225824
4287	0.3437060918
4288	0.3436825726
4289	0.3436654933
4290	0.3436541421
4291	0.3436273015
4292	0.3436220409
4293	0.3436157154
4294	0.3436071827
4295	0.3435899004
4296	0.3435725848
4297	0.3435625785
4298	0.3435504991
4299	0.3435403023
4300	0.3435309175
4301	0.3435255721
4302	0.3435130978
4303	0.3435027067
4304	0.3434936244
4305	0.3434857044
4306	0.3434747902
4307	0.343462789
4308	0.3434560944
4309	0.343443797
4310	0.3434207204
4311	0.3434117617
4312	0.3433998766
4313	0.3433919071
4314	0.3433650528
4315	0.3433437833
4316	0.3433384873
4317	0.3433172116
4318	0.3433119651
4319	0.3432884355
4320	0.3432648021
4321	0.343255907
4322	0.3432495585
4323	0.3432275821
4324	0.3432009904
4325	0.3431894099
4326	0.3431690099
4327	0.3431569818
4328	0.3431307716
4329	0.3431175525
4330	0.3430932989
4331	0.3430892717
4332	0.3430810669
4333	0.3430708518
4334	0.3430532504
4335	0.343035554
4336	0.3430005944
4337	0.3429694751
4338	0.3429561434
4339	0.3429420805
4340	0.342933569
4341	0.3429233184
4342	0.3429033154
4343	0.3428912294
4344	0.3428853445
4345	0.3428718652
4346	0.3428647855
4347	0.3428570332
4348	0.3428346197
4349	0.3428177848
4350	0.3427900686
4351	0.342780336
4352	0.3427651131
4353	0.3427441971
4354	0.3427246552
4355	0.3427221164
4356	0.3427083302
4357	0.3426879838
4358	0.3426683505
4359	0.3426603702
4360	0.3426454699
4361	0.3426418448
4362	0.3426353779
4363	0.3426165009
4364	0.3425968361
4365	0.3425740657
4366	0.3425462571
4367	0.3425238763
4368	0.3425151714
4369	0.3424914362
4370	0.3424841525
4371	0.3424683645
4372	0.3424511199
4373	0.342438911
4374	0.3424137425
4375	0.3423988122
4376	0.3423917312
4377	0.3423727081
4378	0.3423482168
4379	0.342336004
4380	0.3423313607
4381	0.342305491
4382	0.3422853739
4383	0.3422705056
4384	0.3422547563
4385	0.3422425935
4386	0.342238624
4387	0.3422181439
4388	0.3422146167
4389	0.3421898312
4390	0.3421844953
4391	0.3421711599
4392	0.3421506904
4393	0.3421370174
4394	0.3421139102
4395	0.3420967292
4396	0.3420932915
4397	0.3420685428
4398	0.3420627983
4399	0.3420483752
4400	0.3420368483
4401	0.3420171335
4402	0.342012706
4403	0.3419963999
4404	0.3419763635
4405	0.3419619486
4406	0.3419468432
4407	0.3419384659
4408	0.3419267985
4409	0.3419076006
4410	0.3419024538
4411	0.3418826262
4412	0.3418602432
4413	0.3418420621
4414	0.3418345649
4415	0.3418269
4416	0.3418090321
4417	0.3418018587
4418	0.3417768994
4419	0.3417685554
4420	0.341760519
4421	0.3417461
4422	0.3417354423
4423	0.3417238872
4424	0.3417095993
4425	0.3416965771
4426	0.3416917311
4427	0.3416683476
4428	0.3416507389
4429	0.3416430632
4430	0.3416244197
4431	0.3416078953
4432	0.3415899495
4433	0.3415853107
4434	0.3415816447
4435	0.3415540615
4436	0.3415373328
4437	0.3415325303
4438	0.3415094845
4439	0.3414996008
4440	0.3414813678
4441	0.3414557315
4442	0.3414454794
4443	0.3414363792
4444	0.3414254019
4445	0.3414108261
4446	0.3413897351
4447	0.3413817386
4448	0.3413781705
4449	0.3413496631
4450	0.3413385589
4451	0.3413353305
4452	0.3413178168
4453	0.3413050542
4454	0.3412848305
4455	0.3412745761
4456	0.3412672516
4457	0.3412625367
4458	0.3412407331
4459	0.3412258364
4460	0.3411962864
4461	0.3411709133
4462	0.3411622503
4463	0.3411521965
4464	0.3411400648
4465	0.3411200674
4466	0.3411116745
4467	0.3411007423
4468	0.3410931239
4469	0.3410901108
4470	0.3410703605
4471	0.3410577467
4472	0.3410527277
4473	0.3410354083
4474	0.3410315614
4475	0.341009588
4476	0.3409895625
4477	0.3409855253
4478	0.3409795026
4479	0.340956683
4480	0.3409404158
4481	0.3409234753
4482	0.3409092528
4483	0.3408992201
4484	0.3408911094
4485	0.3408694242
